-0.083954, -0.733521, -0.705719, 176106.747424
-0.076904, -0.718521, -0.713562, 176106.768429
-0.087158, -0.711121, -0.733612, 176106.790710
-0.138458, -0.711456, -0.794067, 176106.812699
-0.123932, -0.746384, -0.658234, 176106.833842
-0.107590, -0.758591, -0.649857, 176106.855161
-0.107727, -0.742096, -0.687485, 176106.877305
-0.114182, -0.747421, -0.705353, 176106.898530
-0.045837, -0.803696, -0.633163, 176106.920815
-0.082748, -0.795731, -0.588745, 176106.942749
-0.121918, -0.760178, -0.663025, 176106.965085
-0.097260, -0.776855, -0.635651, 176106.985940
-0.096252, -0.796631, -0.641373, 176107.008199
-0.039764, -0.832489, -0.556793, 176107.030273
-0.077728, -0.790649, -0.594604, 176107.052319
-0.076660, -0.807480, -0.602325, 176107.074505
-0.084229, -0.826233, -0.569794, 176107.096648
-0.052475, -0.819427, -0.597687, 176107.118729
-0.068802, -0.825638, -0.562515, 176107.140838
-0.089661, -0.829559, -0.590607, 176107.162881
-0.089447, -0.831604, -0.600464, 176107.184295
-0.106995, -0.805878, -0.640564, 176107.206463
-0.120804, -0.837952, -0.638672, 176107.228595
-0.114365, -0.844147, -0.575333, 176107.249829
-0.107590, -0.836945, -0.571259, 176107.271869
-0.121872, -0.821518, -0.677307, 176107.293941
-0.112381, -0.839737, -0.528946, 176107.316058
-0.074982, -0.880356, -0.463562, 176107.338167
-0.061172, -0.896759, -0.475906, 176107.360241
-0.105728, -0.852295, -0.524750, 176107.382356
-0.098892, -0.873444, -0.481964, 176107.403764
-0.078705, -0.880554, -0.471527, 176107.425994
-0.057617, -0.864243, -0.500763, 176107.447923
-0.100723, -0.858719, -0.485077, 176107.470077
-0.095062, -0.893082, -0.483688, 176107.492152
-0.100555, -0.857178, -0.539368, 176107.514181
-0.114777, -0.862411, -0.513046, 176107.536358
-0.162567, -0.868607, -0.460876, 176107.558455
-0.102142, -0.894608, -0.518356, 176107.580547
-0.077484, -0.859222, -0.525955, 176107.602345
-0.072174, -0.904556, -0.415939, 176107.624449
-0.122177, -0.897278, -0.397491, 176107.646556
-0.105286, -0.881592, -0.364655, 176107.667795
-0.050781, -0.923203, -0.371841, 176107.689545
-0.043259, -0.921631, -0.452591, 176107.711632
-0.090088, -0.932755, -0.403320, 176107.734174
-0.115433, -0.889099, -0.391479, 176107.755867
-0.130051, -0.873779, -0.388016, 176107.778018
-0.108536, -0.936966, -0.358368, 176107.799658
-0.121780, -0.942917, -0.424728, 176107.821807
-0.101151, -0.925064, -0.383911, 176107.843242
-0.127686, -0.925903, -0.371735, 176107.865266
-0.134766, -0.930008, -0.360046, 176107.886496
-0.081985, -0.908691, -0.273087, 176107.908635
-0.086060, -0.958984, -0.367493, 176107.930789
-0.108658, -0.930023, -0.351517, 176107.952885
-0.130341, -0.926712, -0.338257, 176107.974347
-0.114410, -0.971405, -0.316803, 176107.996507
-0.119980, -0.938705, -0.277740, 176108.018856
-0.122421, -0.925110, -0.296646, 176108.040664
-0.148941, -0.928314, -0.332794, 176108.062767
-0.086746, -0.954010, -0.240280, 176108.084263
-0.084473, -0.971497, -0.212463, 176108.106389
-0.065063, -0.972763, -0.210007, 176108.128506
-0.069305, -0.983444, -0.288940, 176108.150607
-0.068970, -0.994034, -0.260239, 176108.172733
-0.088684, -0.969528, -0.196808, 176108.194826
-0.101929, -0.978058, -0.216766, 176108.216999
-0.150299, -0.937714, -0.269623, 176108.239078
-0.146988, -0.935989, -0.193573, 176108.261128
-0.141663, -0.936600, -0.169769, 176108.283220
-0.138138, -0.980255, -0.207809, 176108.305274
-0.084793, -0.981888, -0.153198, 176108.327421
-0.010864, -1.009537, -0.108719, 176108.348642
-0.036957, -0.955536, -0.154205, 176108.370729
-0.076691, -0.974182, -0.213226, 176108.392710
-0.082352, -0.997208, -0.225998, 176108.414819
-0.118820, -0.963303, -0.150223, 176108.436910
-0.129761, -0.934891, -0.132996, 176108.458968
-0.161957, -0.973602, -0.137421, 176108.481052
-0.152100, -1.014847, -0.151611, 176108.502586
-0.185989, -0.974792, -0.058090, 176108.523278
-0.168930, -0.937012, 0.017960, 176108.545372
-0.152573, -0.949005, -0.069305, 176108.567493
-0.117249, -1.013550, -0.141876, 176108.588852
-0.107895, -0.956299, -0.066177, 176108.610969
-0.131058, -0.958572, -0.122955, 176108.633135
-0.137573, -0.975739, -0.140732, 176108.654328
-0.128235, -0.972275, -0.120789, 176108.676404
-0.123016, -0.976196, -0.139404, 176108.698522
-0.117691, -0.966522, -0.065338, 176108.720589
-0.117783, -0.980331, -0.063263, 176108.742696
-0.131104, -0.996735, -0.081207, 176108.764822
-0.119598, -0.994278, -0.072083, 176108.786936
-0.115891, -0.956116, -0.009171, 176108.809062
-0.142365, -0.985443, -0.099350, 176108.831204
-0.141434, -0.992691, -0.145615, 176108.852544
-0.134567, -0.972916, -0.050919, 176108.874625
-0.121597, -0.950439, -0.014282, 176108.895817
-0.115753, -0.972778, -0.112595, 176108.917944
-0.143433, -0.996323, -0.096313, 176108.940073
-0.147278, -1.000046, -0.052979, 176108.962211
-0.145111, -0.973953, -0.011719, 176108.983812
-0.168182, -0.963409, -0.070557, 176109.005884
-0.164124, -0.983093, -0.082123, 176109.028098
-0.131500, -0.953079, -0.053986, 176109.049798
-0.092194, -0.964310, -0.027267, 176109.071901
-0.103577, -0.984634, -0.046097, 176109.092757
-0.097137, -1.001465, -0.077362, 176109.114242
-0.103638, -0.989548, -0.044098, 176109.135926
-0.102539, -0.961853, -0.043320, 176109.158185
-0.114502, -0.953629, -0.075241, 176109.180149
-0.152542, -0.972153, -0.122391, 176109.201520
-0.188400, -1.015625, -0.090347, 176109.223254
-0.173477, -0.967361, -0.049957, 176109.245412
-0.183578, -0.931351, -0.072189, 176109.267480
-0.196625, -0.977554, -0.109604, 176109.289504
-0.201462, -0.990219, -0.066238, 176109.311653
-0.139816, -0.960098, -0.030441, 176109.333763
-0.117111, -0.959808, -0.092026, 176109.355323
-0.119919, -0.988632, -0.102707, 176109.377390
-0.117767, -0.990219, -0.066147, 176109.399538
-0.116119, -0.979156, -0.050415, 176109.420725
-0.099976, -0.971909, -0.075714, 176109.442808
-0.140640, -0.995178, -0.090347, 176109.464094
-0.152145, -0.972534, -0.048401, 176109.486177
-0.143616, -0.953354, -0.033554, 176109.508286
-0.164017, -0.966309, -0.084229, 176109.530400
-0.163437, -0.990265, -0.116592, 176109.552474
-0.162216, -0.999847, -0.082916, 176109.574438
-0.159439, -0.981873, -0.073166, 176109.596634
-0.158401, -0.958130, -0.071350, 176109.618878
-0.152740, -0.972076, -0.112534, 176109.640754
-0.160568, -0.965042, -0.062469, 176109.662292
-0.141281, -0.988037, -0.057846, 176109.684333
-0.146271, -0.973724, -0.096558, 176109.706660
-0.144440, -0.978531, -0.091537, 176109.728541
-0.156479, -0.975861, -0.074127, 176109.750647
-0.157593, -0.965927, -0.065353, 176109.772744
-0.157288, -0.975937, -0.082031, 176109.794816
-0.170425, -0.969299, -0.057755, 176109.816930
-0.146957, -0.967529, -0.062103, 176109.839028
-0.130219, -0.977890, -0.073456, 176109.861177
-0.121262, -0.979614, -0.083069, 176109.883211
-0.145660, -0.988373, -0.080643, 176109.904669
-0.148056, -0.967499, -0.055237, 176109.925884
-0.154617, -0.953995, -0.065384, 176109.948001
